disease_id	canonical_name	aliases	source	xref_doid	external_ids	fetch_date
MONDO:0024542	cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 1	VLDLR dysequilibrium syndrome|cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 1|cerebellar ataxia, intellectual disability, and dysequilibrium syndrome type 1|cerebellar ataxia, mental retardation, and dysequilibrium syndrome type 1|cerebellar hypoplasia and mental retardation with or without quadrupedal locomotion 1|dysequilibrium syndrome caused by mutation in VLDLR	MONDO	DOID:0070556		2026-06-29
MONDO:0024543	brittle cornea syndrome 1	ZNF469 brittle cornea syndrome|brittle cornea syndrome 1|brittle cornea syndrome caused by mutation in ZNF469	MONDO			2026-06-29
MONDO:0024545	Miyoshi muscular dystrophy 1	DYSF Miyoshi myopathy|Miyoshi myopathy caused by mutation in DYSF	MONDO	DOID:0070199		2026-06-29
MONDO:0024546	hypertrophic osteoarthropathy, primary, autosomal recessive, 1	HPGD primary hypertrophic osteoarthropathy|hypertrophic osteoarthropathy, primary, autosomal recessive 1|hypertrophic osteoarthropathy, primary, autosomal recessive, 1|primary hypertrophic osteoarthropathy caused by mutation in HPGD	MONDO			2026-06-29
MONDO:0024547	pancreatic agenesis 1	PDX1 pancreatic agenesis|pancreatic agenesis 1|pancreatic agenesis caused by mutation in PDX1	MONDO	DOID:0061003		2026-06-29
MONDO:0024548	peeling skin syndrome 1	CDSN peeling skin syndrome|PSS type B|generalised deciduous skin type B|generalised peeling skin syndrome type B|generalized deciduous skin type B|generalized peeling skin syndrome type B|inflammatory peeling skin syndrome|peeling skin syndrome 1|peeling skin syndrome caused by mutation in CDSN|peeling skin syndrome type B	MONDO	DOID:0070520		2026-06-29
MONDO:0024549	microphthalmia with coloboma 1	MCOPCB1	MONDO			2026-06-29
MONDO:0024550	frontometaphyseal dysplasia 1	FLNA frontometaphyseal dysplasia|frontometaphyseal dysplasia 1, X-linked recessive|frontometaphyseal dysplasia caused by mutation in FLNA	MONDO	DOID:0111786		2026-06-29
MONDO:0024551	X-linked lymphoproliferative disease due to SH2D1A deficiency	X-linked lymphoproliferative disease due to SH2D1A deficiency|lymphoproliferative syndrome, X-linked, 1, X-linked recessive	MONDO			2026-06-29
MONDO:0024552	linear skin defects with multiple congenital anomalies 1	HCCS microphthalmia with linear skin defects syndrome|linear skin defects with multiple congenital anomalies 1|linear skin defects with multiple congenital anomalies 1, X-linked dominant|microphthalmia with linear skin defects syndrome caused by mutation in HCCS	MONDO	DOID:0111808		2026-06-29
MONDO:0024553	myopathy, lactic acidosis, and sideroblastic anemia 1	PUS1 myopathy, lactic acidosis, and sideroblastic anaemia|PUS1 myopathy, lactic acidosis, and sideroblastic anemia|myopathy, lactic acidosis, and sideroblastic anaemia caused by mutation in PUS1|myopathy, lactic acidosis, and sideroblastic anemia 1|myopathy, lactic acidosis, and sideroblastic anemia caused by mutation in PUS1	MONDO	DOID:0111185		2026-06-29
MONDO:0024554	D-2-hydroxyglutaric aciduria 1	D-2-hydroxyglutaric aciduria 1|D-2-hydroxyglutaric aciduria caused by mutation in D2HGDH|D2HGDH D-2-hydroxyglutaric aciduria	MONDO	DOID:0111351		2026-06-29
MONDO:0024555	megalencephalic leukoencephalopathy with subcortical cysts 1	megalencephalic leukoencephalopathy with subcortical cysts 1	MONDO	DOID:0080316		2026-06-29
MONDO:0024556	epilepsy, familial focal, with variable foci 1	DEPDC5 epilepsy, familial focal, with variable foci|epilepsy, familial focal, with variable foci 1|epilepsy, familial focal, with variable foci caused by mutation in DEPDC5	MONDO	DOID:0081421		2026-06-29
MONDO:0024557	ataxia-telangiectasia-like disorder 1	MRE11 ataxia - telangiectasia-like disorder|MRE11 ataxia-telangiectasia-like disorder|ataxia - telangiectasia-like disorder caused by mutation in MRE11|ataxia-telangiectasia-like disorder 1|ataxia-telangiectasia-like disorder caused by mutation in MRE11	MONDO	DOID:0081384		2026-06-29
MONDO:0024558	radioulnar synostosis with amegakaryocytic thrombocytopenia 1	HOXA11 radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome|radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome caused by mutation in HOXA11|radioulnar synostosis with amegakaryocytic thrombocytopenia 1	MONDO			2026-06-29
MONDO:0024559	aortic aneurysm, familial thoracic 1	AAT1	MONDO			2026-06-29
MONDO:0024560	PDA1	PDA1|patent ductus arteriosus, susceptibility to	MONDO			2026-06-29
MONDO:0024561	vitelliform macular dystrophy 3	PRPH2 vitelliform macular dystrophy|vitelliform macular dystrophy caused by mutation in PRPH2	MONDO			2026-06-29
MONDO:0024562	sick sinus syndrome 1	SCN5A sick sinus syndrome|sick sinus syndrome 1|sick sinus syndrome caused by mutation in SCN5A	MONDO			2026-06-29
MONDO:0024563	herpes simplex encephalitis, susceptibility to, 1	UNC93B1 herpes simplex encephalitis|herpes simplex encephalitis caused by mutation in UNC93B1|herpes simplex encephalitis, susceptibility to, 1	MONDO			2026-06-29
MONDO:0024564	cerebroretinal microangiopathy with calcifications and cysts 1	CTC1 Coats plus syndrome|Coats plus syndrome caused by mutation in CTC1|cerebroretinal microangiopathy with calcifications and cysts 1	MONDO			2026-06-29
MONDO:0024565	ectodermal dysplasia-syndactyly syndrome 1	NECTIN4 ectodermal dysplasia-syndactyly syndrome|ectodermal dysplasia-syndactyly syndrome 1|ectodermal dysplasia-syndactyly syndrome caused by mutation in NECTIN4	MONDO			2026-06-29
MONDO:0024566	febrile seizures, familial, 11	febrile seizures, familial, 11	MONDO	DOID:0111308		2026-06-29
MONDO:0024567	hypotonia, infantile, with psychomotor retardation and characteristic facies 1	NALCN hypotonia, infantile, with psychomotor retardation and characteristic facies|hypotonia, infantile, with psychomotor retardation and characteristic facies 1|hypotonia, infantile, with psychomotor retardation and characteristic facies caused by mutation in NALCN	MONDO			2026-06-29
MONDO:0024568	infantile liver failure syndrome 1	LARS infantile liver failure|Lars infantile liver failure|infantile liver failure caused by mutation in LARS|infantile liver failure caused by mutation in Lars|infantile liver failure syndrome 1|infantile liver failure syndrome type 1	MONDO	DOID:0080717		2026-06-29
MONDO:0024569	optic atrophy 8	OPA8|optic atrophy 8	MONDO	DOID:0111439		2026-06-29
MONDO:0024570	hyperparathyroidism 4	GCM2 familial isolated hyperparathyroidism|familial isolated hyperparathyroidism caused by mutation in GCM2|hyperparathyroidism 4|hyperparathyroidism type 4	MONDO			2026-06-29
MONDO:0024571	AIDS-related disorder	AIDS-related complications|AIDS-related disorder|AIDS/HIV - relatedDisease associated with AIDS|disease associated with AIDS	MONDO			2026-06-29
MONDO:0024572	immunodeficiency-related disorder	Immunodepression-related disorder|Immunosuppression disorders|Immunosuppression-related disorder|immunodeficiency-related disorder	MONDO			2026-06-29
MONDO:0024573	familial hypertrophic cardiomyopathy	cardiomyopathy, familial hypertrophic|familial hypertrophic cardiomyopathy|familila or idiopathic hypertrophic obstructive cardiomyopathy|hereditary hypertrophic cardiomyopathy|hypertrophic familial cardiomyopathy	MONDO	DOID:0080326		2026-06-29
MONDO:0024574	von Willebrand disease (hereditary or acquired)	VWD|Von Willebrand Disease|von Willebrand disorder|von Willebrand's disease	MONDO			2026-06-29
MONDO:0024575	pregnancy disorder	complication of pregnancy or childbirth|disorder of pregnancy|disorder of pregnancy, childbirth, or puerperium|pregnancy disease|pregnancy disorder	MONDO			2026-06-29
MONDO:0024582	male reproductive system neoplasm	Male reproductive system neoplasm|Male reproductive system tumor|Male reproductive system tumour|male reproductive organ neoplasm|male reproductive organ tumor|male reproductive organ tumour|neoplasm of Male reproductive system|neoplasm of male reproductive organ|neoplasm of the Male reproductive system|tumor of Male reproductive system|tumor of male reproductive organ|tumor of the Male reproductive system|tumour of Male reproductive system|tumour of male reproductive organ|tumour of the Male reproductive system	MONDO			2026-06-29
MONDO:0024607	congenital muscular dystrophy with cataracts and intellectual disability		MONDO	DOID:0080197		2026-06-29
MONDO:0024608	dientamoebiasis	Dientamoeba caused disease or disorder|Dientamoeba disease or disorder|Dientamoeba infectious disease	MONDO	DOID:946		2026-06-29
MONDO:0024609	vulvar squamous cell carcinoma	epidermoid carcinoma of the vulva|epidermoid carcinoma of vulva|epidermoid cell carcinoma of the vulva|epidermoid cell carcinoma of vulva|mammalian vulva squamous cell carcinoma|squamous cell carcinoma of the vulva|squamous cell carcinoma of vulva|vulva epidermoid carcinoma|vulva epidermoid cell carcinoma|vulva squamous cell carcinoma|vulvar epidermoid carcinoma|vulvar epidermoid cell carcinoma|vulvar squamous cell cancer|vulvar squamous cell carcinoma	MONDO	DOID:2101		2026-06-29
MONDO:0024610	parasitic skin disorder	parasitic skin disease	MONDO			2026-06-29
MONDO:0024611	orbit neoplasm	neoplasm of orbit|neoplasm of orbit of skull|neoplasm of the orbit|orbit neoplasm|orbit of skull neoplasm|orbit of skull tumor|orbit of skull tumour|orbit tumor|orbit tumour|orbital neoplasm|orbital neoplasms|orbital tumor|orbital tumour|tumor of orbit|tumor of orbit of skull|tumor of the orbit|tumour of orbit|tumour of orbit of skull|tumour of the orbit	MONDO			2026-06-29
MONDO:0024612	manic bipolar affective disorder	bipolar affective disorder, current episode manic|manic bipolar affective disorder	MONDO			2026-06-29
MONDO:0024613	bipolar depression	bipolar affective disorder, current episode depression|bipolar depression	MONDO			2026-06-29
MONDO:0024614	neurotic depression	neurotic depression	MONDO			2026-06-29
MONDO:0024615	T-cell and NK-cell neoplasm	T-cell and NK-cell neoplasm|T-cell neoplasm	MONDO			2026-06-29
MONDO:0024616	tympanitis	inflammation of tympanic membrane|myringitis|tympanic membrane inflammation	MONDO			2026-06-29
MONDO:0024617	xanthogranuloma	xanthogranuloma	MONDO			2026-06-29
MONDO:0024618	poliovirus infection	Enterovirus C caused disease or disorder|Enterovirus C disease or disorder|Enterovirus C infectious disease|human poliovirus infection|infection caused by human poliovirus	MONDO			2026-06-29
MONDO:0024619	central nervous system infectious disorder	central nervous system infectious disease|central nervous system infectious disorder|infectious disease of central nervous system	MONDO			2026-06-29
MONDO:0024620	meningitis caused by poliovirus	meningitis caused by human poliovirus	MONDO			2026-06-29
MONDO:0024621	serous cystadenocarcinoma	serous cystadenocarcinoma	MONDO			2026-06-29
MONDO:0024622	thyroid gland adenocarcinoma	thyroid adenocarcinoma|thyroid gland adenocarcinoma	MONDO	DOID:0080524		2026-06-29
MONDO:0024623	otorhinolaryngologic disease	ear, nose and throat disorder|ear, nose or throat disorder|ear/nose/throat disease|otolaryngologic disorder|otorhinolaryngologic disease	MONDO			2026-06-29
