disease_id	molecule_id	relation_type	source	evidence_class	molecule_backbone_mapped	fetch_date
MONDO:0008383	DB09276	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005044	DB01580	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005247	DB13730	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0041879	DB06402	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002474	DB13376	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0000827	DB07565	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005619	DB07565	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002009	DB06594	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019065	DB05352	indication	DrugCentral	curated_indication	False	2026-06-29
MONDO:0020076	DB08877	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019402	DB08826	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005607	DB09082	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004849	DB09082	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005002	DB09082	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008315	DB08913	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002629	DB13615	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0018754	DB01612	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005083	DB01677	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0007972	DB04145	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0021187	DB04145	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005027	DB15985	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005173	DB00855	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005041	DB08808	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005044	DB08808	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001942	DB00230	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005148	DB06203	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002203	DB06480	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005314	DB08908	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005148	DB08907	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005148	DB06292	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0011508	DB06193	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008159	DB06202	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0024376	DB01065	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004739	DB08909	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004739	DB06819	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0018328	DB05528	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005148	DB04876	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0011719	DB08896	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0045030	DB04941	indication	DrugCentral	curated_indication	False	2026-06-29
MONDO:0005324	DB13713	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005642	DB13713	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0011786	DB13713	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005096	DB00290	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0011508	DB00290	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008383	DB13481	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0700081	DB09494	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0700081	DB09114	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0700081	DB06439	indication	DrugCentral	curated_indication	False	2026-06-29
MONDO:0000878	DB06759	indication	DrugCentral	curated_indication	False	2026-06-29
MONDO:0005027	DB00564	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005280	DB00578	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0024412	DB01332	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005700	DB00787	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005657	DB00681	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001648	DB00681	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006019	DB00681	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0000265	DB01061	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005178	DB00939	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0007448	DB00283	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0044212	DB00967	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006624	DB00496	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005348	DB01234	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005642	DB01234	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006642	DB00829	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0024613	DB01142	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005041	DB01057	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005504	DB00199	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001945	DB01235	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019558	DB00846	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005347	DB01241	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0030602	DB01155	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001461	DB00400	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0018556	DB00536	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002307	DB00741	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004855	DB00328	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005133	DB09371	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005642	DB01619	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005027	DB00312	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006594	DB02362	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0021146	DB00852	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0100053	DB00668	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008383	DB00533	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0043233	DB00635	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019121	DB00860	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005044	DB00232	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005044	DB00350	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005044	DB01388	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005109	DB00238	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006939	DB01165	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006021	DB00381	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0011122	DB00182	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005683	DB00681	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019013	DB00620	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0007179	DB00620	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005324	DB00427	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005086	DB06824	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008159	DB00017	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004868	DB02659	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005338	DB00133	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0024298	DB09325	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002009	DB06684	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004795	DB03166	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006547	DB09321	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002307	DB14539	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005231	DB08873	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0003471	DB09350	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005709	DB09154	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0043455	DB14545	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002400	DB14545	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002009	DB06700	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019558	DB06786	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001249	DB00618	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004967	DB00694	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0018493	DB01219	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001744	DB11396	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0021201	DB00254	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001860	DB11089	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005915	DB14123	indication	DrugCentral	curated_indication	False	2026-06-29
MONDO:0002186	DB01112	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0030602	DB00766	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002186	DB01211	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008575	DB01156	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019359	DB00595	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005044	DB00700	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002050	DB00472	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0021146	DB00874	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001405	DB00400	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005709	DB00327	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0020283	DB00741	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005886	DB01026	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0044070	DB01167	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0040732	DB00760	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006604	DB00253	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008903	DB00888	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002108	DB00279	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0016532	DB00186	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0041086	DB00934	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006814	DB14596	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004247	DB00940	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006004	DB04819	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005044	DB00264	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001249	DB00634	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005086	DB00398	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005945	DB09324	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005275	DB01223	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0018500	DB00730	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0016426	DB00582	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008000	DB00315	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0041526	DB00107	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0040732	DB00319	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004264	DB00319	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004967	DB00635	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019198	DB00860	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0009691	DB00860	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005324	DB01069	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005180	DB00387	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006996	DB00550	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005231	DB00811	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0018059	DB00446	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0007915	DB14539	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006684	DB14539	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005247	DB09449	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006547	DB14487	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005083	DB14545	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001198	DB14545	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0000745	DB13231	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004789	DB00415	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004277	DB01602	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006875	DB01194	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004854	DB00493	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005683	DB00254	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002009	DB01175	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0020283	DB00324	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005148	DB00222	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001405	DB00793	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:1030007	DB00999	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002258	DB02703	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006604	DB02703	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0004652	DB01597	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005709	DB00318	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006554	DB01380	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019801	DB01380	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006594	DB01380	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006004	DB00967	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0015614	DB01234	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0002307	DB01234	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0011786	DB13860	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0015288	DB00249	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0016586	DB00619	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005027	DB00555	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0019933	DB06791	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0006814	DB00253	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0001110	DB00447	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0009691	DB00959	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0008383	DB00959	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0003781	DB01017	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0021201	DB00607	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0030602	DB01059	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005099	DB00393	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0018935	DB00552	indication	DrugCentral	curated_indication	True	2026-06-29
MONDO:0005112	DB00642	indication	DrugCentral	curated_indication	True	2026-06-29
