hpo_id	term	synonyms	source	hierarchy_reference	fetch_date
HP:5210413	Decreased total T cell proportion	Decreased T cell percentage|Decreased percentage of CD3+ lymphocytes|Reduced proportion of T cells	HPO		2026-06-29
HP:5210414	Increased total T cell proportion	Increased T cell percentage|Increased percentage of CD3+ lymphocytes	HPO		2026-06-29
HP:5210415	Decreased total CD4+ T cell number		HPO		2026-06-29
HP:5210416	Increased CD4+ T cell number		HPO		2026-06-29
HP:5210417	Increased total CD4+ T cell count	CD4 lymphocytosis|CD4+ T-cell lymphocytosis|Elevated CD4 count|Increased absolute CD4 count|Increased circulating CD4+ T cell count	HPO		2026-06-29
HP:5210418	Decreased total CD4+ T cell count	CD4 T lymphocytopenia|CD4 lymphopenia|CD4+ T cell lymphopenia|Decreased absolute CD4 count|Decreased circulating CD4+ T cell count	HPO		2026-06-29
HP:5210419	Autoimmune cytopenia		HPO		2026-06-29
HP:5210420	Severe eczema		HPO		2026-06-29
HP:5210421	Autoimmune hepatitis		HPO		2026-06-29
HP:5210422	Non-infectious encephalitis		HPO		2026-06-29
HP:5210423	Autoimmune encephalitis		HPO		2026-06-29
HP:5210424	Increased total CD8+ T cell number		HPO		2026-06-29
HP:5210425	Decreased total CD8+ T cell number		HPO		2026-06-29
HP:5210426	Decreased total CD8+ T cell count	CD8 lymphopenia|CD8+ T-cell lymphopenia|Decreased absolute CD8 count|Decreased circulating CD8+ T cell count|Low CD8 count	HPO		2026-06-29
HP:5210427	Increased total CD8+ T cell count	CD8 lymphocytosis|CD8+ T-cell lymphocytosis|Elevated CD8 count|Increased absolute CD8 count	HPO		2026-06-29
